state,median,lower_bound,upper_bound,group
mississippi,32.9698695605098,6.27250623367195,69.92829150023,Male
montana,-0.58727569288572,-2.43477213282332,0.37328917349036,Male
north carolina,55.8007474996943,10.0859298033936,131.011098812774,Male
new hampshire,1.01519591557272,-1.78503715783423,5.57695143334592,Male
new jersey,29.1202635334952,4.74308682626003,74.2759034366378,Male
new mexico,1.28512413071263,-0.94401691838422,5.2386701568162,Male
nevada,1.69531206263504,-0.030324371438233,5.75269002730435,Male
new york,116.55572280642,22.213452810008,265.567447521238,Male
ohio,53.6606685084241,9.74074384838943,120.968366959304,Male
oklahoma,8.55819339634807,0.363465403235155,24.4577210221886,Male
oregon,-15.1925642692561,-41.7175003264664,-1.50962913863576,Male
pennsylvania,27.3237559453989,0.243212287309411,86.0128721304454,Male
rhode island,3.78135323863533,0.469947564100256,11.0690481416366,Male
tennessee,28.1352509278988,-1.0808269480129,87.9205924719849,Male
texas,294.215950288152,61.2776241689225,604.327443205446,Male
utah,4.52497244773718,0.677565966279718,11.4333451888937,Male
vermont,0.575519066138455,-0.806259955388705,2.77820761683774,Male
washington,-9.07676003994142,-32.223456824002,2.4100599182551,Male
wisconsin,19.2903550637037,3.74192554721507,43.4595024996267,Male
wyoming,-0.306757467539986,-1.76581241910972,0.521936756800001,Male
iowa,9.28681443575192,1.57308852206975,19.9219118307465,Male
massachusetts,43.8406624981248,7.42031574636155,98.979581361449,Male
north dakota,-0.322789331831502,-1.58292783149164,0.405854839292377,Male
idaho,1.8895751840568,0.00343061479159116,5.88162242092496,Male
virginia,40.2126431209741,7.17310835432818,92.4907395213563,Male
minnesota,-4.0330330931247,-14.983225609157,1.3241889551915,Male
south dakota,-0.107811514945282,-1.42608774515879,0.904324259957014,Male
state_sum,1193.94778702028,93.2307260691051,2817.96047276243,Male
alabama,26.1830472815554,5.05192260185096,56.7613192916728,White
california,29.7482404544399,5.48127312023255,69.6210574577703,White
connecticut,14.5753087832672,2.41351721440931,34.9063007587349,White
maryland,0.161505125500476,0.0079051256270993,0.505801656841058,White
georgia,64.5459495559932,12.6238944286342,135.171810561815,White
illinois,38.5037683643099,7.33684689704561,88.2349001127653,White
indiana,22.8422629948857,3.70598524899707,55.9311153307652,White
kansas,-3.44620923133203,-19.5233154392573,7.79159270732541,White
kentucky,18.9841932986523,3.33885931359908,42.336727294947,White
louisiana,26.7545327114436,4.75700194710821,56.5023378926865,White
maryland,7.42119442853359,0.287369340997993,22.6562770245799,White
maine,4.82809923088539,0.723402413254923,12.7972868858162,White
michigan,15.3080032779507,1.70466463052546,42.6547625742916,White
missouri,22.3461062934598,3.74689848721322,54.8208160270684,White
mississippi,14.6797664880949,2.70809023078095,30.9103833379778,White
montana,-0.630666819343308,-2.72139331247581,0.413589168621783,White
north carolina,40.2153733915246,6.43958550152461,92.0383277385561,White
new hampshire,0.849644974144502,-1.39923052239996,4.6590570473091,White
new jersey,16.1626884273024,2.49681365868484,42.3771617647781,White
new mexico,0.455054174035451,-0.350199554256467,1.84725533587436,White
nevada,1.02406535358398,0.0239392512768483,3.41869969352617,White
new york,64.5104167408717,11.5441533750506,144.453630809865,White
ohio,51.6733905062295,9.41730390126649,113.044088340153,White
oklahoma,5.81358065661194,0.33682847193063,16.6495168602669,White
oregon,-15.5676033470968,-43.2070027252941,-1.0535048919883,White
pennsylvania,19.5622192310438,0.41900267656047,61.4907131825025,White
rhode island,3.39314381422162,0.424785753411694,9.83876262797735,White
tennessee,21.5446227185379,-1.72897066351653,66.6979654374117,White
texas,140.796260846617,29.5798001570264,286.23629343162,White
utah,4.86673065204328,0.808389149441872,12.0286950474887,White
vermont,0.749545791417269,-1.03944649139656,3.68480253975558,White
washington,-7.61060309222655,-26.896840895455,2.41774256729411,White
wisconsin,18.1294912603921,3.09305285213071,40.8485553057868,White
wyoming,-0.340425800587102,-1.80301550102385,0.590840978670247,White
iowa,10.8954875320353,1.94532571470882,23.5565430593252,White
massachusetts,35.2469153914016,6.01246884489845,79.1958240939282,White
north dakota,-0.371878677241955,-1.85287433650828,0.527350592746097,White
idaho,1.98622167755581,0.0516235904786273,6.1493932328912,White
virginia,35.4535539399597,6.60498325147764,80.0778782066251,White
minnesota,-4.39181945046191,-16.0572307540839,1.5967822475244,White
south dakota,-0.120703010238035,-1.64192264883139,1.11612657176065,White
state_sum,747.730475939973,14.8642443056462,1805.50457990533,White
alabama,43.3412120162298,7.62691689595432,98.5839467042891,Black
california,12.2631919971156,2.11568466100177,30.7228914468187,Black
connecticut,3.73102579187622,0.555654804823874,9.4318725445423,Black
maryland,2.96108376732309,0.0711617444329408,9.11701556593657,Black
georgia,110.169649723466,21.1880229960296,234.610680004493,Black
illinois,32.0031402805328,4.80159151723051,75.9977670688826,Black
indiana,6.91173421751622,1.10623488758331,18.0358752036856,Black
kansas,-0.74532815525877,-4.40861656991869,1.7011114732994,Black
kentucky,4.96195449605188,0.926333318033767,11.606659807182,Black
louisiana,60.5751005738205,11.7211784209354,131.055915997138,Black
maryland,14.8021242406645,0.900910035328361,45.1560513759933,Black
michigan,8.85741286928408,0.887210790795976,25.280136172576,Black
missouri,9.6202211564749,1.55022978256531,24.4202490266155,Black
mississippi,42.3230131882624,7.94801909588961,91.9179189849956,Black
north carolina,41.4613873770385,7.2728311111114,104.271682909574,Black
new jersey,14.5680016732346,2.16615101335611,37.9101091813234,Black
nevada,0.585592731084207,0.00385804533239696,2.28117427987413,Black
new york,60.8120308309406,10.6092106747653,140.728394874032,Black
ohio,23.2279999411309,4.07416763812968,53.9062864063372,Black
oklahoma,2.70396582056445,0.101430800773771,8.07958399774709,Black
pennsylvania,11.5475617542007,-2.52645237684556e-4,36.0149575575483,Black
rhode island,0.339633919071467,0.0358107473198552,1.03872261399192,Black
tennessee,17.4301769599816,-1.05153410395178,57.0657789611721,Black
texas,126.065798033826,26.2659102001965,263.03310200519,Black
utah,0.302193145730563,0.0412773894539456,0.857020583649723,Black
vermont,0.0396726248735348,-0.123850805327521,0.450650322420774,Black
washington,-0.621544464605748,-2.48135481936897,0.197988043810601,Black
wisconsin,4.78956706853358,0.833999521217611,11.3541543289656,Black
iowa,1.56817596508189,0.263025273259396,3.95366518675011,Black
massachusetts,7.28631691010291,1.26544981928169,18.2872540907298,Black
virginia,16.7878300357696,3.04834438250028,39.1528621312724,Black
minnesota,-0.73940733178914,-3.55640367870663,0.284919437202301,Black
state_sum,679.93048915813,105.758602944791,1586.50639828804,Black
alabama,4.6999085970134,0.533555001802086,13.5324760448016,Hispanic
california,52.8343941715625,9.30890686245705,127.825225841989,Hispanic
connecticut,6.35360816190542,0.979880790944563,16.1090979853064,Hispanic
maryland,0.336128205257551,0.0188102779065232,1.17051167052248,Hispanic
georgia,12.9084657768394,2.31070823525804,30.3515014144285,Hispanic
illinois,17.3364034585887,2.67132768045317,43.8382813917299,Hispanic
indiana,3.27032986506163,0.535351980870412,9.13821990179265,Hispanic
kansas,-0.841807660987756,-4.90357154996453,1.77692173260087,Hispanic
kentucky,1.2045278236935,0.201673492887267,3.21169759227021,Hispanic
louisiana,3.9508049313019,0.546545386667734,10.7053944471639,Hispanic
maryland,2.52875227066914,0.13756528896684,7.93797216601495,Hispanic
maine,0.438500069006788,-0.00700859596292821,1.67944909386512,Hispanic
michigan,2.45572565648295,0.264018741547136,7.21260264885592,Hispanic
missouri,2.57861269541006,0.393625909280922,7.357108670069,Hispanic
mississippi,2.25570711022948,0.402286732370837,5.51117744162721,Hispanic
montana,-0.077579546559907,-0.351923610790557,0.0506824693670242,Hispanic
north carolina,10.9720164010842,1.83372330952095,29.1617711788515,Hispanic
new hampshire,0.11911439297758,-0.221498739828347,0.723612189594111,Hispanic
new jersey,13.875277121414,2.04581052756171,37.3468704267154,Hispanic
new mexico,1.26788358491194,-0.859203315919179,5.43891120088309,Hispanic
nevada,0.96900889948016,0.00251822540145309,3.34382742488252,Hispanic
new york,54.4941856351254,9.30386179759936,131.145804767456,Hispanic
ohio,4.78618320868092,0.858046355644528,11.8883272856653,Hispanic
oklahoma,1.48954855420617,0.0726525048365237,4.51902674665327,Hispanic
oregon,-3.95570633400168,-12.0128849326567,-0.344668299475677,Hispanic
pennsylvania,5.77537502471467,0.0454888779948737,19.024310432226,Hispanic
rhode island,1.18780735111038,0.139578981903471,3.65570612332548,Hispanic
texas,194.708154124407,33.8429796319849,423.376863684347,Hispanic
utah,0.707255770480768,0.118385238689832,1.85459468623373,Hispanic
vermont,0.0471226656232681,-0.0718856724802301,0.254088713999438,Hispanic
washington,-2.54359877684851,-9.66214873760379,0.778416100374915,Hispanic
wisconsin,2.62903686391568,0.281514716079878,8.29824062625818,Hispanic
wyoming,-0.0409454001877251,-0.242913407613866,0.0657931180518638,Hispanic
iowa,1.74778651514538,0.313387314751136,4.39955889143012,Hispanic
massachusetts,13.943854972346,2.67402105017097,33.2708427966311,Hispanic
idaho,0.457126507451496,0.00681624667571237,1.53698486325564,Hispanic
virginia,5.44971191289571,0.577424783987643,16.2539284896004,Hispanic
state_sum,420.318680580407,42.0874273813954,1023.40113195936,Hispanic
